round;distances
0;0;5110;22995;61320;107310;128772;107310;61320;22995;5110;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5200;450;1200;2100;2520;2100;1200;450;100;10;0;0;0;0;0;0;180;180;45;0;0;0;0;0;0;0;0;0;0;0;0;0;24;84;72;30;14;18;26;38;26;22;20;32;20;16;32;38;155;1746;26861;6486;9674;11364;9462;5422;2043;470;67;8;20;18;14;34;138;574;1218;1456;840;296;50;66;60;116;112;158;246;524;3274;4380;5756;6488;14554;25866;21924;14328;12714;11880;8312;12706;10152;7918;8546;8414;15313;16690;21557;21792;29427;38750;115447;73342;74034;73514;71770;72142;77577;82140;93314;104286;111975;119232;127676;134838;141871;174154;232759;257618;219757;187266;171185;151944;136377;126444;121646;116058;115648;114518;113848;114732;117392;123142;131406;138782;123194;99286;89131;94952;112967;123144;152004;166910;186654;216594;259275;326402;419013;598146;871610;1319580;1840291;2189642;2825196;3730748;5071948;6989026;9658564;13330724;18347293;25037994;34055448;46094218;62132280;83230262;110970983;146987244;193283680;252323096;326711365;419854172;535226364;677320820;850575126;1059664308;1309833970;1606570958;1954386213;2358870394;2824107462;3354051510;3951996027;4619278662;5356267164;6161395440;7031015012;7959110576;8938169712;9957013644;11003475562;12063558898;13120129533;14155486008;15150622063;16087186680;16945318778;17706628814;18354985446;18875009180;19256049253;19488889706;19568099527;19491364772;19260443676;18881917026;18363334917;17717380560;16957136152;16100609674;15165338779;14170069450;13133986974;12076788350;11015590446;9967436712;8947006928;7966550808;7036784246;6166047730;5359721976;4621456300;3953259431;3354772466;2824352325;2358886364;1954341957;1606225244;1309541622;1059067428;849705548;676382842;534235114;418622020;325412300;250897826;191935018;145548802;109496786;81809608;60688448;44736782;32721601;23804828;17167126;12278980;8676545;6107562;4298815;3058050;2270017;1784900;1470597;957666;653358;412916;269883;190232;148288;132454;119776;105500;88358;68124;46246;32522;27735;36748;52600;57876;43802;28264;19391;13454;9583;6658;5697;5828;7199;9110;11558;14342;19332;34378;49884;52762;51530;36180;11348;5954;1644;1040;637;490;302;452;1502;5676;14668;25534;32898;32038;84396;11726;3504;592;118;68;72;40;28;16;14;22;0;6;258;1508;3306;3640;1942;550;86;12;4;0;0;0;0;0;0;0;0;240;788;1420;1192;540;124;16;0;0;0;0;45;450;2025;5400;9450;11340;9538;5744;25397;754;135;12;0;0;0;0;0;0;0;0;0;0;0;12;60;84;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;100;450;1200;2100;2520;2100;1200;450;5200;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;45;120;210;252;210;120;45;10
1;0;4599;18396;42924;64386;64386;42924;18396;4599;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;3660;360;840;1260;1260;840;360;90;10;0;0;0;0;0;0;10;94;85;18;0;0;0;0;0;0;0;0;0;0;1;0;1;13;41;34;11;6;13;11;18;13;11;10;18;12;9;14;25;183;4712;13735;4226;5759;5679;3787;1626;415;56;9;7;9;8;8;25;92;370;649;661;350;111;35;32;31;59;53;95;143;372;2372;2518;3781;3524;8787;11589;8958;6255;7263;4779;5992;4675;5426;4428;4318;5975;6472;8821;10252;10880;15754;33158;53831;35632;36772;35803;34487;36009;39674;42568;48774;52641;56700;61062;65393;68385;75068;97999;118872;126660;105349;91916;80910;72330;65590;62509;59250;58029;59530;59239;55854;57726;59099;64767;67708;67745;58001;46307;45729;53398;58651;69624;84848;95074;108501;136204;167768;218605;306263;445851;670861;997714;1335350;1738742;2354947;3256335;4559050;6415290;9004109;12563783;17456243;24072188;33008986;45002912;60966925;82057897;109750245;145626558;191825339;250701598;324999399;418053209;533482252;675473478;848633341;1057577134;1307596807;1603877957;1951459918;2355300632;2820040641;3349414531;3946565319;4612857599;5348733299;6152463965;7020722215;7947056645;8924219902;9940931515;10985723300;12043336674;13097412536;14130782658;15123808685;16057795049;16914014880;17673599013;18320260377;18839687139;19219877912;19451775815;19530013770;19452874202;19222075970;18843254335;18324900662;17679162522;16920001177;16064556859;15130882545;14137832194;13103928527;12049637657;10991092121;9945963196;8928125950;7950406257;7023504919;6154876540;5350544922;4614215935;3947449587;3350154822;2820534813;2355715072;1951675675;1603956684;1307573418;1057507361;848346963;675265776;533174506;417604906;324399338;249994453;191099074;144909361;108959715;81346819;60257035;44294874;32313575;23412520;16800478;11958234;8437677;5917013;4136988;2922946;2106203;1564327;1087743;729029;474771;306136;205838;144116;109099;88921;70667;57887;44685;30979;20357;15320;16398;23999;29317;24817;17116;11245;7904;5381;3838;2902;2820;3208;4055;4987;6327;8703;13069;22066;27685;27225;23109;9397;3779;1081;567;368;251;168;142;279;1211;4468;10229;15979;17848;35761;19211;2832;534;93;36;30;31;11;11;10;6;5;1;76;531;1432;1818;1184;428;87;10;3;0;0;0;0;0;0;0;0;80;329;642;635;358;83;16;1;0;0;0;0;45;405;1620;3780;5670;5703;3929;13045;4148;101;9;1;0;0;0;0;0;0;0;0;0;0;6;26;40;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;90;360;840;1260;1260;840;360;3660;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;36;84;126;126;84;36;9;511
2;0;4088;14308;28616;35770;28616;14308;4088;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;1610;280;560;700;560;280;80;10;0;0;0;0;0;0;1;10;44;37;7;0;0;0;0;0;0;0;0;0;0;1;0;3;5;17;14;6;3;6;9;7;7;6;5;7;6;6;9;19;173;3819;5229;2684;3173;2525;1264;364;48;6;6;2;7;5;4;24;69;228;343;309;143;35;13;17;19;35;24;48;91;776;1591;1431;1362;2171;5865;6101;3747;3229;2788;2039;1860;2793;2166;1715;1973;3402;3940;5182;4510;5899;10197;21348;24805;18804;18405;17476;16285;18418;20330;21830;25403;27290;28890;31726;33173;34937;41859;53760;60313;63028;49522;43200;37751;34598;32214;30734;29776;28493;30703;30080;29992;29218;31596;33063;35219;33662;25580;22436;23551;29084;32309;39975;48684;55150;71690;90793;118677;164988;241774;359058;547291;795472;1097452;1496373;2109637;3003321;4286354;6096408;8629391;12147678;16961489;23548307;32433640;44385047;60321645;81396658;108970526;144801699;190891013;249644392;323867827;416724202;532124866;673989375;846830153;1055508172;1305218599;1600994436;1948059142;2351277276;2815306395;3343970332;3940140974;4605205272;5339925943;6142047647;7008542191;7933292168;8908340149;9923588110;10966007532;12021468064;13073639274;14104683424;15095564337;16027489290;16881987371;17639774149;18285272353;18803689892;19182965792;19413830231;19492021448;19414507703;19184297230;18805398398;18287312392;17642396696;16884665968;16030711378;15098930092;14107679262;13076387257;12024282156;10968629157;9925628331;8910245910;7934950568;7010037290;6143272747;5340804475;4605988668;3940631960;3344473854;2815796501;2351620531;1948220834;1601176641;1305428618;1055574387;846858638;673970019;532040503;416586016;323602463;249291943;190522655;144441217;108610693;81032849;59984537;44048849;32095061;23188912;16614187;11813797;8323674;5825537;4069912;2844735;2007460;1398415;946979;627793;407932;267044;177173;120548;87858;66420;45890;35285;24394;15245;10301;8882;11112;14214;13849;10142;6690;4705;3127;2147;1617;1427;1456;1821;2163;2706;3602;5574;10124;13057;14697;12579;7126;1957;1211;348;203;154;94;77;66;195;1038;3445;6998;9426;15348;13510;3640;467;69;27;15;16;3;5;5;5;1;0;22;190;627;897;699;280;85;7;2;1;0;0;0;0;0;0;0;22;133;299;338;219;68;20;1;0;0;0;0;0;45;360;1260;2520;3158;2571;4925;3513;93;5;3;0;0;0;0;0;0;0;0;0;0;2;11;17;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;80;280;560;700;560;280;1610;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;28;56;70;56;28;8;511;0
3;0;3577;10731;17885;17885;10731;3577;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;580;210;350;350;210;70;10;0;0;0;0;0;0;0;1;13;26;12;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;9;6;3;2;2;4;4;4;6;5;3;2;2;8;10;634;2053;1634;1639;1582;949;318;47;0;2;4;1;2;3;3;13;33;151;171;145;60;14;4;7;8;10;16;29;67;702;889;558;820;1832;2098;2240;2274;1290;1602;959;1406;1365;813;872;1059;2290;2567;2517;2440;3218;6702;9670;11292;10047;9066;8359;8235;9588;10827;11320;13239;14392;15207;16569;16814;18516;22398;29518;32470;28990;23306;20457;17821;16409;15866;15057;15022;13891;14559;15065;14802;15092;16250;16753;19131;14894;12083;11094;13459;15936;18854;23456;30332;36255;47929;65317;92566;134955;206005;310253;471588;681333;968402;1375962;1986427;2867041;4140818;5923255;8430910;11908017;16706190;23230553;32120533;44039774;59946517;80970861;108489070;144209812;190201940;248869873;322932265;415700113;530894894;672531015;845150727;1053455229;1302743126;1597929168;1944486243;2346936901;2810159118;3337776729;3932929545;4597009856;5330234532;6130776097;6995587141;7918568882;8891836461;9904792762;10945269777;11998776122;13048937293;14077527206;15066732994;15996610248;16849081719;17605992435;18250313106;18767371208;19145663705;19376675348;19454111158;19376891653;19146373503;18768509016;18251046482;17607127683;16850657786;15998498591;15068214202;14079239515;13050186391;11999892447;10946581225;9905854504;8892575983;7919314853;6996268793;6131397004;5330410826;4597232630;3933304223;3338191641;2810488044;2347166023;1944558425;1598111701;1302772071;1053580784;845135526;672557341;530831570;415714167;322816278;248710522;190042292;144049213;108315241;80789059;59765614;43870897;31932235;23061093;16512093;11727658;8260711;5783649;4025259;2797121;1941072;1317273;882378;584861;381989;252119;166592;110092;78778;50821;34513;22911;15149;9782;6735;6353;7321;7831;6163;4120;2777;1865;1257;874;731;730;802;959;1139;1519;2178;4826;4970;6565;7548;5488;1907;1017;200;132;84;46;33;32;34;158;883;2617;4579;7112;6116;3084;405;53;22;10;10;5;1;1;5;1;0;7;67;272;438;381;177;66;7;2;1;0;0;0;0;0;0;0;6;55;138;168;144;32;13;2;0;0;0;0;0;0;45;315;945;1579;1593;1502;1889;587;5;1;0;0;0;0;0;0;0;0;0;0;1;5;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;70;210;350;350;210;580;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;21;35;35;21;7;511;0;0
4;0;3066;7665;10220;7665;3066;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;60;150;200;150;60;10;0;0;0;0;0;0;0;0;0;9;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;2;2;0;0;3;2;2;1;1;2;2;2;2;11;604;1386;761;918;677;271;47;1;0;1;3;0;1;0;2;3;19;96;67;67;23;7;1;5;2;8;10;18;47;650;748;321;479;789;1139;1062;805;604;1023;468;403;915;400;444;570;1204;827;1583;1298;1744;5352;5157;5467;5069;4362;3794;4210;5718;5343;6403;6643;7036;7974;8132;8561;10165;11360;17258;16373;13468;10903;9296;8519;8051;7893;7612;7126;6921;7556;6725;7327;7789;9807;8487;8403;7334;5963;6450;8370;8884;12316;15472;20870;26064;37628;53474;79455;120190;184923;281415;425907;621611;900843;1315317;1920801;2804260;4057293;5825729;8315963;11777107;16549343;23071175;31916958;43821157;59704239;80685112;108149905;143780299;189709012;248246983;322155271;414773755;529808464;671206997;843460547;1051347567;1300256567;1594911746;1940756030;2342582518;2804885157;3331519660;3925633689;4588429520;5320059677;6119180844;6982368021;7903473143;8874910303;9885654062;10924450300;11975628630;13023686829;14050401881;15037202959;15965881550;16816619024;17571488558;18214482419;18730857324;19108294746;19338780389;19416128022;19338891366;19108483605;18731181851;18215049953;17571950440;16817220975;15966353398;15038206229;14051143067;13024110596;11976361003;10924974218;9886225359;8875507568;7903819998;6982461505;6119692182;5320092353;4588589535;3925726885;3331928778;2804996977;2342770949;1940792894;1595029841;1300274109;1051530482;843516508;671183262;529837472;414834633;322116573;248199688;189623642;143719819;108059682;80572638;59612334;43734832;31834926;22974152;16452287;11676712;8221650;5749206;3999148;2760641;1894223;1281701;856104;567051;374504;244931;160653;106749;69797;45262;29389;18895;11777;7645;5451;4784;4654;3936;2706;1827;1148;769;509;381;373;396;432;510;606;938;1411;2703;2937;4565;3182;2064;876;124;83;47;30;20;11;20;16;141;753;1937;3301;3313;3725;328;47;13;5;3;4;0;1;4;0;0;2;28;106;197;212;112;48;7;2;1;0;0;0;0;0;0;0;1;21;61;65;92;19;3;2;0;0;0;0;0;0;0;45;270;676;903;697;1302;575;3;1;0;0;0;0;0;0;0;0;0;0;0;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;60;150;200;150;60;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;15;20;15;6;511;0;0;0
5;0;2555;5110;5110;2555;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;50;100;100;50;10;0;0;0;0;0;0;0;0;0;0;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;1;0;2;0;1;0;1;2;3;4;77;278;479;456;225;45;2;1;0;2;0;1;0;0;1;1;13;52;27;29;9;2;1;5;0;7;2;10;41;605;652;179;281;453;612;497;367;279;233;219;188;713;203;235;302;887;477;608;696;1527;2687;2946;3040;1989;2259;1891;2167;2992;2777;3625;3411;3607;4327;4077;4430;5512;6673;8749;8059;6096;5082;4375;4184;3923;3960;3755;3579;3614;3956;3359;4599;4237;5029;4568;3732;3326;3144;3853;4817;6246;7678;11358;15022;21139;31755;46873;72775;111642;171993;263680;397733;588797;870135;1284591;1885749;2762718;4002352;5771009;8245401;11701908;16445737;22964698;31790636;43672808;59522668;80448853;107873457;143444690;189258742;247681665;321433633;413963992;528753815;669863093;841819583;1049409363;1297599700;1591898619;1937096644;2338125166;2799509872;3325199717;3917983386;4579591288;5309765020;6107533626;6968727559;7888125260;8857364625;9866629990;10903193213;11952404384;12998313259;14023101485;15008354127;15934632361;16783554086;17537266588;18178885268;18694087689;19071299623;19300922016;19377911870;19300949697;19071044624;18694344243;18179024030;17537325548;16784032565;15934859445;15008519158;14023264567;12998470567;11952638761;10903522207;9866892405;8857747012;7888205955;6969032098;6107609551;5309906687;4579605761;3918174669;3325394291;2799598986;2338195860;1936937363;1591924707;1297809057;1049439269;841886627;669826387;528782851;413984533;321497545;247637842;189249562;143425186;107807473;80406099;59471361;43618359;31753958;22919155;16391359;11647673;8202239;5729369;3978954;2739296;1870475;1262926;846163;561175;369198;241841;160075;102707;66532;42360;26758;16776;10597;6825;4768;3648;2993;2046;1301;892;547;346;233;212;193;215;223;260;381;600;956;1379;2554;1828;1245;258;86;38;31;14;8;9;11;7;7;140;645;1344;1976;1866;770;39;7;2;1;2;1;0;2;1;0;0;8;42;85;128;76;35;5;1;1;0;0;0;0;0;0;0;1;7;26;25;50;13;1;1;0;0;0;0;0;0;0;0;45;225;450;459;232;54;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;50;100;100;50;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;10;10;5;511;0;0;0;0
6;0;2044;3066;2044;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;40;60;40;10;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;1;0;0;0;0;0;0;1;1;1;2;58;217;281;181;45;0;1;1;0;2;0;0;0;0;0;2;11;24;16;8;2;1;2;0;1;4;3;10;33;59;79;103;159;255;288;231;163;127;105;104;97;612;112;126;173;203;249;348;356;1100;1569;1373;1136;863;873;976;1663;1297;1446;2096;1803;1826;2529;2118;2182;2707;3902;5282;3404;2760;2350;2156;2062;1994;1933;1886;1811;1802;2232;1707;2900;2463;2029;2033;1899;1647;1753;2206;3343;4134;5698;8702;12842;18635;28056;43967;69137;106277;165801;253229;382021;573602;854968;1264997;1867001;2733749;3974384;5738379;8199535;11647276;16392651;22879856;31701849;43557780;59373693;80256440;107614498;143124432;188857506;247156247;320828320;413126252;527699807;668539177;840111392;1047313450;1295159255;1588870399;1933278109;2333546305;2794046947;3318635953;3910370945;4570434650;5299584987;6095567984;6955135427;7872660760;8840185649;9847546882;10881893451;11929072522;12972882617;13995671636;14978895930;15903359074;16750744787;17502971351;18143157305;18657636894;19033552972;19262713454;19340138496;19262862388;19033607653;18657580515;18143285499;17503103325;16750711888;15903715973;14979170442;13995737031;12972847770;11928996460;10881885676;9847705013;8840390598;7872898427;6955426242;6095681092;5299604565;4570782295;3910489203;3318870879;2794164345;2333533724;1933203490;1588872346;1295286632;1047430863;840176917;668541841;527670654;413167972;320845232;247163353;188810232;143138870;107606126;80245702;59348161;43536583;31681860;22850636;16356226;11612659;8176628;5718041;3964428;2725635;1855170;1253165;841018;558075;366897;240400;157869;100816;64575;40850;25824;16097;10134;6494;4344;2964;1986;1230;808;445;309;192;135;111;113;129;114;153;252;403;620;1276;736;484;201;73;22;20;7;6;5;3;6;3;6;138;534;837;1137;707;28;8;0;0;1;0;0;2;0;0;0;1;15;40;58;46;17;8;0;0;0;0;0;0;0;0;0;0;1;8;13;22;11;2;0;0;0;0;0;0;0;0;0;0;45;180;271;188;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;40;60;40;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;6;4;511;0;0;0;0;0
7;0;1533;1533;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;30;30;10;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;52;151;138;45;0;0;0;1;0;0;0;0;0;0;0;2;9;10;6;5;0;2;0;0;0;3;0;8;24;37;41;63;91;136;147;100;73;57;50;49;54;55;56;65;97;120;137;172;188;852;659;656;475;404;459;486;614;671;1261;871;889;933;1564;1048;1131;1984;1806;1913;1536;1221;1188;992;1032;975;975;943;869;931;849;909;1011;1492;1047;1035;956;931;1167;1439;2173;3088;4519;7148;10983;17015;26541;42203;66615;103687;161462;246249;374714;564198;845373;1255405;1856401;2718948;3959631;5714923;8171340;11611037;16345788;22823606;31614529;43453251;59241564;80069559;107370132;142856039;188481658;246625780;320207070;412321242;526656527;667171146;838515569;1045309714;1292628836;1585628569;1929574909;2328983944;2788584664;3312243879;3902674227;4561577978;5289298893;6083723108;6941632397;7857207437;8822949481;9828188571;10860310244;11905667729;12947329420;13968289723;14949161875;15872388851;16718188448;17468525460;18107600803;18620720686;18996384251;19225008755;19301628604;19224836164;18996065060;18621252278;18108149262;17468655687;16718007113;15872400071;14949586171;13968079017;12947290668;11905487345;10860668594;9828267048;8822843878;7857541169;6941838139;6083706036;5289135376;4561751639;3902823664;3312294687;2788669735;2328951811;1929574871;1585835387;1292695969;1045351629;838555402;667232715;526657514;412324548;320203501;246654539;188452212;142846392;107403208;80062839;59231060;43451528;31614011;22811258;16325426;11580058;8159023;5698814;3953338;2712397;1847910;1249998;838921;555055;367770;240013;155779;100077;63500;40397;25472;16066;10024;6173;3971;2478;1559;972;563;346;201;121;83;72;71;60;74;89;160;261;370;405;302;135;55;13;14;3;4;5;2;1;2;2;10;142;400;431;678;18;6;1;0;1;0;0;0;0;0;0;0;7;14;28;25;10;6;0;0;0;0;0;0;0;0;0;0;0;5;6;9;9;2;0;0;0;0;0;0;0;0;0;0;0;45;135;140;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;30;30;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;511;0;0;0;0;0;0
8;0;1022;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;49;99;46;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;1;1;1;0;0;1;2;0;6;17;19;22;37;53;62;71;45;30;32;22;24;28;26;35;37;48;53;77;89;92;242;387;283;173;224;224;274;311;321;917;432;467;486;527;542;634;1300;994;897;673;574;568;496;487;492;461;467;448;446;420;499;519;534;528;542;513;615;784;1134;1757;2552;4146;6512;10299;16432;25790;40905;64992;101549;157492;243561;369204;559303;839587;1247678;1846749;2710822;3949384;5690101;8148663;11571719;16308827;22774563;31538622;43372356;59108953;79892849;107161769;142572461;188109386;246147666;319612654;411501518;525588241;665896562;836933875;1043274586;1290043341;1582581647;1925728536;2324457951;2783154597;3305738183;3895185235;4552663589;5278999351;6071700948;6927900106;7841878613;8805711507;9808712759;10839068834;11882253430;12922189028;13940753237;14920095655;15841088514;16684947004;17434232730;18072183097;18584265930;18959034620;19187091790;19264216137;19186993664;18958560147;18584402603;18072196946;17434147845;16685089988;15841006333;14919973162;13940639071;12921862084;11882333147;10839280350;9808751484;8805602478;7841915152;6928282376;6071730732;5278885356;4552792190;3895246594;3305816992;2783311653;2324469908;1925707467;1582623432;1290104810;1043296003;836920594;665959737;525591258;411525183;319537830;246180561;188096378;142547176;107175758;79933715;59098191;43354130;31546965;22764163;16289593;11565123;8143190;5686949;3940094;2707695;1841812;1245788;835716;555134;365737;238065;155307;99627;64127;39899;25368;15686;9740;6015;3723;2332;1378;779;470;311;153;92;61;48;42;38;37;61;123;163;216;167;104;38;10;4;6;1;3;1;1;1;1;3;5;137;277;145;12;3;1;0;0;1;0;0;0;0;0;0;0;7;12;14;10;3;0;0;0;0;0;0;0;0;0;0;0;1;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;45;93;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;511;0;0;0;0;0;0;0
9;0;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;48;47;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;1;2;0;0;0;1;0;0;6;10;8;14;20;31;39;29;15;18;13;10;14;9;14;20;17;25;31;38;47;45;180;195;73;94;135;116;152;156;186;721;213;221;245;244;286;340;972;517;371;291;293;262;253;240;227;231;224;235;231;216;260;275;263;297;299;317;403;633;996;1564;2377;3810;6204;10075;16199;25414;40615;64178;100432;156820;242126;366852;556819;835176;1242932;1844113;2704960;3933427;5675012;8127981;11549299;16265521;22723571;31489568;43281032;58988148;79754626;106958386;142289219;187733269;245670950;318958411;410700996;524478711;664653959;835237672;1041156961;1287668520;1579512825;1922026633;2319792445;2777767515;3299335426;3887633339;4543755044;5268531239;6059852482;6914282670;7826672839;8788394175;9789474223;10817818198;11858990761;12896415553;13913031518;14890968375;15809803442;16651949619;17399940758;18036376764;18547672052;18921442179;19149139501;19226017915;19149398834;18921498984;18547647714;18036354385;17399854765;16652417326;15809945477;14890660214;13913424618;12896686803;11859165693;10817693139;9789464266;8788333749;7826510111;6914466466;6059843575;5268480695;4543910292;3887580007;3299404046;2777826115;2319933953;1921974130;1579524241;1287639185;1041285395;835193881;664639089;524509344;410670006;318934723;245702080;187733374;142290342;106971113;79760617;59001181;43259973;31478589;22718508;16258553;11544937;8127400;5676021;3933155;2702888;1838230;1242701;832279;555145;363902;238380;154566;99674;63087;39838;25173;15580;9515;5972;3670;2135;1343;799;464;275;154;77;53;42;31;21;22;53;82;98;89;73;32;6;3;2;0;2;0;1;1;1;0;3;8;135;136;11;2;1;0;0;0;0;0;0;0;0;0;0;2;5;11;5;3;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
